Province_State,date,total_deaths
Northern Mariana Islands,2021-09-01,2
Northern Mariana Islands,2021-09-02,2
Northern Mariana Islands,2021-09-03,2
Northern Mariana Islands,2021-09-04,2
Northern Mariana Islands,2021-09-05,2
Northern Mariana Islands,2021-09-06,2
Northern Mariana Islands,2021-09-07,2
Northern Mariana Islands,2021-09-08,2
Northern Mariana Islands,2021-09-09,2
Northern Mariana Islands,2021-09-10,2
Northern Mariana Islands,2021-09-11,2
Northern Mariana Islands,2021-09-12,2
Northern Mariana Islands,2021-09-13,2
Northern Mariana Islands,2021-09-14,2
Northern Mariana Islands,2021-09-15,2
Northern Mariana Islands,2021-09-16,2
Northern Mariana Islands,2021-09-17,2
Northern Mariana Islands,2021-09-18,2
Northern Mariana Islands,2021-09-19,2
Northern Mariana Islands,2021-09-20,2
Northern Mariana Islands,2021-09-21,2
Northern Mariana Islands,2021-09-22,2
Northern Mariana Islands,2021-09-23,2
Northern Mariana Islands,2021-09-24,2
Northern Mariana Islands,2021-09-25,2
Northern Mariana Islands,2021-09-26,2
Northern Mariana Islands,2021-09-27,2
Northern Mariana Islands,2021-09-28,2
Northern Mariana Islands,2021-09-29,2
Northern Mariana Islands,2021-09-30,2
Northern Mariana Islands,2021-10-01,2
Northern Mariana Islands,2021-10-02,2
Northern Mariana Islands,2021-10-03,2
Northern Mariana Islands,2021-10-04,2
Northern Mariana Islands,2021-10-05,2
Northern Mariana Islands,2021-10-06,2
Northern Mariana Islands,2021-10-07,2
Northern Mariana Islands,2021-10-08,3
Northern Mariana Islands,2021-10-09,3
Northern Mariana Islands,2021-10-10,3
Northern Mariana Islands,2021-10-11,3
Northern Mariana Islands,2021-10-12,3
Northern Mariana Islands,2021-10-13,3
Northern Mariana Islands,2021-10-14,3
Northern Mariana Islands,2021-10-15,3
Northern Mariana Islands,2021-10-16,3
Northern Mariana Islands,2021-10-17,3
Northern Mariana Islands,2021-10-18,3
Northern Mariana Islands,2021-10-19,3
Northern Mariana Islands,2021-10-20,3
Northern Mariana Islands,2021-10-21,3
Northern Mariana Islands,2021-10-22,3
Northern Mariana Islands,2021-10-23,3
Northern Mariana Islands,2021-10-24,3
Northern Mariana Islands,2021-10-25,3
Northern Mariana Islands,2021-10-26,3
Northern Mariana Islands,2021-10-27,3
Northern Mariana Islands,2021-10-28,3
Northern Mariana Islands,2021-10-29,3
Northern Mariana Islands,2021-10-30,3
Northern Mariana Islands,2021-10-31,3
Northern Mariana Islands,2021-11-01,3
Northern Mariana Islands,2021-11-02,3
Northern Mariana Islands,2021-11-03,3
Northern Mariana Islands,2021-11-04,3
Northern Mariana Islands,2021-11-05,3
Northern Mariana Islands,2021-11-06,3
Northern Mariana Islands,2021-11-07,3
Northern Mariana Islands,2021-11-08,3
Northern Mariana Islands,2021-11-09,3
Northern Mariana Islands,2021-11-10,3
Northern Mariana Islands,2021-11-11,3
Northern Mariana Islands,2021-11-12,3
Northern Mariana Islands,2021-11-13,3
Northern Mariana Islands,2021-11-14,3
Northern Mariana Islands,2021-11-15,3
Northern Mariana Islands,2021-11-16,3
Northern Mariana Islands,2021-11-17,3
Northern Mariana Islands,2021-11-18,3
Northern Mariana Islands,2021-11-19,3
Northern Mariana Islands,2021-11-20,3
Northern Mariana Islands,2021-11-21,3
Northern Mariana Islands,2021-11-22,3
Northern Mariana Islands,2021-11-23,3
Northern Mariana Islands,2021-11-24,3
Northern Mariana Islands,2021-11-25,3
Northern Mariana Islands,2021-11-26,3
Northern Mariana Islands,2021-11-27,3
Northern Mariana Islands,2021-11-28,3
Northern Mariana Islands,2021-11-29,3
Northern Mariana Islands,2021-11-30,3
Northern Mariana Islands,2021-12-01,3
Northern Mariana Islands,2021-12-02,3
Northern Mariana Islands,2021-12-03,3
Northern Mariana Islands,2021-12-04,5
Northern Mariana Islands,2021-12-05,5
Northern Mariana Islands,2021-12-06,5
Northern Mariana Islands,2021-12-07,5
Northern Mariana Islands,2021-12-08,5
Northern Mariana Islands,2021-12-09,5
Northern Mariana Islands,2021-12-10,5
Northern Mariana Islands,2021-12-11,5
Northern Mariana Islands,2021-12-12,6
Northern Mariana Islands,2021-12-13,6
Northern Mariana Islands,2021-12-14,6
Northern Mariana Islands,2021-12-15,6
Northern Mariana Islands,2021-12-16,6
Northern Mariana Islands,2021-12-17,6
Northern Mariana Islands,2021-12-18,6
Northern Mariana Islands,2021-12-19,6
Northern Mariana Islands,2021-12-20,6
Northern Mariana Islands,2021-12-21,8
Northern Mariana Islands,2021-12-22,8
Northern Mariana Islands,2021-12-23,8
Northern Mariana Islands,2021-12-24,8
Northern Mariana Islands,2021-12-25,8
Northern Mariana Islands,2021-12-26,10
Northern Mariana Islands,2021-12-27,12
Northern Mariana Islands,2021-12-28,12
Northern Mariana Islands,2021-12-29,12
Northern Mariana Islands,2021-12-30,13
Northern Mariana Islands,2021-12-31,13
Northern Mariana Islands,2022-01-01,14
Northern Mariana Islands,2022-01-02,17
Northern Mariana Islands,2022-01-03,17
Northern Mariana Islands,2022-01-04,18
Northern Mariana Islands,2022-01-05,18
Northern Mariana Islands,2022-01-06,18
Northern Mariana Islands,2022-01-07,19
Northern Mariana Islands,2022-01-08,19
Northern Mariana Islands,2022-01-09,19
Northern Mariana Islands,2022-01-10,20
Northern Mariana Islands,2022-01-11,20
Northern Mariana Islands,2022-01-12,20
Northern Mariana Islands,2022-01-13,20
Northern Mariana Islands,2022-01-14,21
Northern Mariana Islands,2022-01-15,21
Northern Mariana Islands,2022-01-16,21
Northern Mariana Islands,2022-01-17,21
Northern Mariana Islands,2022-01-18,21
Northern Mariana Islands,2022-01-19,21
Northern Mariana Islands,2022-01-20,21
Northern Mariana Islands,2022-01-21,21
Northern Mariana Islands,2022-01-22,22
Northern Mariana Islands,2022-01-23,22
Northern Mariana Islands,2022-01-24,22
Northern Mariana Islands,2022-01-25,22
Northern Mariana Islands,2022-01-26,22
Northern Mariana Islands,2022-01-27,23
Northern Mariana Islands,2022-01-28,23
Northern Mariana Islands,2022-01-29,23
Northern Mariana Islands,2022-01-30,23
Northern Mariana Islands,2022-01-31,23
Northern Mariana Islands,2022-02-01,23
Northern Mariana Islands,2022-02-02,23
Northern Mariana Islands,2022-02-03,23
Northern Mariana Islands,2022-02-04,23
Northern Mariana Islands,2022-02-05,23
Northern Mariana Islands,2022-02-06,23
Northern Mariana Islands,2022-02-07,23
Northern Mariana Islands,2022-02-08,23
Northern Mariana Islands,2022-02-09,23
Northern Mariana Islands,2022-02-10,23
Northern Mariana Islands,2022-02-11,23
Northern Mariana Islands,2022-02-12,23
Northern Mariana Islands,2022-02-13,23
Northern Mariana Islands,2022-02-14,24
Northern Mariana Islands,2022-02-15,24
Northern Mariana Islands,2022-02-16,25
Northern Mariana Islands,2022-02-17,25
Northern Mariana Islands,2022-02-18,25
Northern Mariana Islands,2022-02-19,25
Northern Mariana Islands,2022-02-20,26
Northern Mariana Islands,2022-02-21,26
Northern Mariana Islands,2022-02-22,27
Northern Mariana Islands,2022-02-23,27
Northern Mariana Islands,2022-02-24,27
Northern Mariana Islands,2022-02-25,29
Northern Mariana Islands,2022-02-26,29
Northern Mariana Islands,2022-02-27,30
Northern Mariana Islands,2022-02-28,30
Northern Mariana Islands,2022-03-01,30
Northern Mariana Islands,2022-03-02,30
Northern Mariana Islands,2022-03-03,30
Northern Mariana Islands,2022-03-04,30
Northern Mariana Islands,2022-03-05,30
Northern Mariana Islands,2022-03-06,30
Northern Mariana Islands,2022-03-07,30
Northern Mariana Islands,2022-03-08,30
Northern Mariana Islands,2022-03-09,30
Northern Mariana Islands,2022-03-10,30
Northern Mariana Islands,2022-03-11,30
Northern Mariana Islands,2022-03-12,30
Northern Mariana Islands,2022-03-13,30
Northern Mariana Islands,2022-03-14,31
Northern Mariana Islands,2022-03-15,31
Northern Mariana Islands,2022-03-16,31
Northern Mariana Islands,2022-03-17,31
Northern Mariana Islands,2022-03-18,31
Northern Mariana Islands,2022-03-19,31
Northern Mariana Islands,2022-03-20,31
Northern Mariana Islands,2022-03-21,31
Northern Mariana Islands,2022-03-22,31
Northern Mariana Islands,2022-03-23,31
Northern Mariana Islands,2022-03-24,32
Northern Mariana Islands,2022-03-25,33
Northern Mariana Islands,2022-03-26,33
Northern Mariana Islands,2022-03-27,33
Northern Mariana Islands,2022-03-28,33
Northern Mariana Islands,2022-03-29,33
Northern Mariana Islands,2022-03-30,33
Northern Mariana Islands,2022-03-31,33
Northern Mariana Islands,2022-04-01,33
Northern Mariana Islands,2022-04-02,33
Northern Mariana Islands,2022-04-03,33
Northern Mariana Islands,2022-04-04,33
Northern Mariana Islands,2022-04-05,33
Northern Mariana Islands,2022-04-06,33
Northern Mariana Islands,2022-04-07,33
Northern Mariana Islands,2022-04-08,33
Northern Mariana Islands,2022-04-09,33
Northern Mariana Islands,2022-04-10,33
Northern Mariana Islands,2022-04-11,34
Northern Mariana Islands,2022-04-12,34
Northern Mariana Islands,2022-04-13,34
Northern Mariana Islands,2022-04-14,34
Northern Mariana Islands,2022-04-15,34
Northern Mariana Islands,2022-04-16,34
Northern Mariana Islands,2022-04-17,34
Northern Mariana Islands,2022-04-18,34
Northern Mariana Islands,2022-04-19,34
Northern Mariana Islands,2022-04-20,34
Northern Mariana Islands,2022-04-21,34
Northern Mariana Islands,2022-04-22,34
Northern Mariana Islands,2022-04-23,34
Northern Mariana Islands,2022-04-24,34
Northern Mariana Islands,2022-04-25,34
Northern Mariana Islands,2022-04-26,34
Northern Mariana Islands,2022-04-27,34
Northern Mariana Islands,2022-04-28,34
Northern Mariana Islands,2022-04-29,34
Northern Mariana Islands,2022-04-30,34
Northern Mariana Islands,2022-05-01,34
Northern Mariana Islands,2022-05-02,34
Northern Mariana Islands,2022-05-03,34
Northern Mariana Islands,2022-05-04,34
Northern Mariana Islands,2022-05-05,34
Northern Mariana Islands,2022-05-06,34
Northern Mariana Islands,2022-05-07,34
Northern Mariana Islands,2022-05-08,34
Northern Mariana Islands,2022-05-09,34
Northern Mariana Islands,2022-05-10,34
Northern Mariana Islands,2022-05-11,34
Northern Mariana Islands,2022-05-12,34
Northern Mariana Islands,2022-05-13,34
Northern Mariana Islands,2022-05-14,34
Northern Mariana Islands,2022-05-15,34
Northern Mariana Islands,2022-05-16,34
Northern Mariana Islands,2022-05-17,34
Northern Mariana Islands,2022-05-18,34
Northern Mariana Islands,2022-05-19,34
Northern Mariana Islands,2022-05-20,34
Northern Mariana Islands,2022-05-21,34
Northern Mariana Islands,2022-05-22,34
Northern Mariana Islands,2022-05-23,34
Northern Mariana Islands,2022-05-24,34
Northern Mariana Islands,2022-05-25,34
Northern Mariana Islands,2022-05-26,34
Northern Mariana Islands,2022-05-27,34
Northern Mariana Islands,2022-05-28,34
Northern Mariana Islands,2022-05-29,34
Northern Mariana Islands,2022-05-30,34
Northern Mariana Islands,2022-05-31,34
Northern Mariana Islands,2022-06-01,34
Northern Mariana Islands,2022-06-02,34
Northern Mariana Islands,2022-06-03,34
Northern Mariana Islands,2022-06-04,34
Northern Mariana Islands,2022-06-05,34
Northern Mariana Islands,2022-06-06,34
Northern Mariana Islands,2022-06-07,34
Northern Mariana Islands,2022-06-08,34
Northern Mariana Islands,2022-06-09,34
Northern Mariana Islands,2022-06-10,34
Northern Mariana Islands,2022-06-11,34
Northern Mariana Islands,2022-06-12,34
Northern Mariana Islands,2022-06-13,34
Northern Mariana Islands,2022-06-14,34
Northern Mariana Islands,2022-06-15,34
Northern Mariana Islands,2022-06-16,34
Northern Mariana Islands,2022-06-17,34
Northern Mariana Islands,2022-06-18,34
Northern Mariana Islands,2022-06-19,34
Northern Mariana Islands,2022-06-20,34
Northern Mariana Islands,2022-06-21,34
Northern Mariana Islands,2022-06-22,34
Northern Mariana Islands,2022-06-23,34
Northern Mariana Islands,2022-06-24,34
Northern Mariana Islands,2022-06-25,34
Northern Mariana Islands,2022-06-26,34
Northern Mariana Islands,2022-06-27,34
Northern Mariana Islands,2022-06-28,35
Northern Mariana Islands,2022-06-29,35
Northern Mariana Islands,2022-06-30,35
Northern Mariana Islands,2022-07-01,35
Northern Mariana Islands,2022-07-02,35
Northern Mariana Islands,2022-07-03,35
Northern Mariana Islands,2022-07-04,35
Northern Mariana Islands,2022-07-05,35
Northern Mariana Islands,2022-07-06,35
Northern Mariana Islands,2022-07-07,35
Northern Mariana Islands,2022-07-08,35
Northern Mariana Islands,2022-07-09,35
Northern Mariana Islands,2022-07-10,35
Northern Mariana Islands,2022-07-11,35
Northern Mariana Islands,2022-07-12,35
Northern Mariana Islands,2022-07-13,35
Northern Mariana Islands,2022-07-14,35
Northern Mariana Islands,2022-07-15,35
Northern Mariana Islands,2022-07-16,35
Northern Mariana Islands,2022-07-17,35
Northern Mariana Islands,2022-07-18,35
Northern Mariana Islands,2022-07-19,35
Northern Mariana Islands,2022-07-20,35
Northern Mariana Islands,2022-07-21,35
Northern Mariana Islands,2022-07-22,35
Northern Mariana Islands,2022-07-23,35
Northern Mariana Islands,2022-07-24,35
Northern Mariana Islands,2022-07-25,37
Northern Mariana Islands,2022-07-26,37
Northern Mariana Islands,2022-07-27,37
Northern Mariana Islands,2022-07-28,37
Northern Mariana Islands,2022-07-29,37
Northern Mariana Islands,2022-07-30,37
Northern Mariana Islands,2022-07-31,37
Northern Mariana Islands,2022-08-01,38
Northern Mariana Islands,2022-08-02,38
Northern Mariana Islands,2022-08-03,38
Northern Mariana Islands,2022-08-04,38
Northern Mariana Islands,2022-08-05,38
Northern Mariana Islands,2022-08-06,38
Northern Mariana Islands,2022-08-07,38
Northern Mariana Islands,2022-08-08,38
Northern Mariana Islands,2022-08-09,38
Northern Mariana Islands,2022-08-10,38
Northern Mariana Islands,2022-08-11,39
Northern Mariana Islands,2022-08-12,39
Northern Mariana Islands,2022-08-13,39
Northern Mariana Islands,2022-08-14,39
Northern Mariana Islands,2022-08-15,39
Northern Mariana Islands,2022-08-16,39
Northern Mariana Islands,2022-08-17,39
Northern Mariana Islands,2022-08-18,39
Northern Mariana Islands,2022-08-19,39
Northern Mariana Islands,2022-08-20,39
Northern Mariana Islands,2022-08-21,39
Northern Mariana Islands,2022-08-22,40
Northern Mariana Islands,2022-08-23,40
Northern Mariana Islands,2022-08-24,40
Northern Mariana Islands,2022-08-25,40
Northern Mariana Islands,2022-08-26,40
Northern Mariana Islands,2022-08-27,40
Northern Mariana Islands,2022-08-28,40
Northern Mariana Islands,2022-08-29,40
Northern Mariana Islands,2022-08-30,40
Northern Mariana Islands,2022-08-31,40
Northern Mariana Islands,2022-09-01,40
Northern Mariana Islands,2022-09-02,40
Northern Mariana Islands,2022-09-03,40
Northern Mariana Islands,2022-09-04,40
Northern Mariana Islands,2022-09-05,40
Northern Mariana Islands,2022-09-06,40
Northern Mariana Islands,2022-09-07,40
Northern Mariana Islands,2022-09-08,40
Northern Mariana Islands,2022-09-09,40
Northern Mariana Islands,2022-09-10,40
Northern Mariana Islands,2022-09-11,40
Northern Mariana Islands,2022-09-12,40
Northern Mariana Islands,2022-09-13,40
Northern Mariana Islands,2022-09-14,40
Northern Mariana Islands,2022-09-15,40
Northern Mariana Islands,2022-09-16,40
Northern Mariana Islands,2022-09-17,40
Northern Mariana Islands,2022-09-18,40
Northern Mariana Islands,2022-09-19,40
Northern Mariana Islands,2022-09-20,40
Northern Mariana Islands,2022-09-21,40
Northern Mariana Islands,2022-09-22,40
Northern Mariana Islands,2022-09-23,40
Northern Mariana Islands,2022-09-24,40
Northern Mariana Islands,2022-09-25,40
Northern Mariana Islands,2022-09-26,40
Northern Mariana Islands,2022-09-27,40
Northern Mariana Islands,2022-09-28,40
Northern Mariana Islands,2022-09-29,40
Northern Mariana Islands,2022-09-30,40
Northern Mariana Islands,2022-10-01,40
Northern Mariana Islands,2022-10-02,40
Northern Mariana Islands,2022-10-03,40
Northern Mariana Islands,2022-10-04,40
Northern Mariana Islands,2022-10-05,40
Northern Mariana Islands,2022-10-06,40
Northern Mariana Islands,2022-10-07,40
Northern Mariana Islands,2022-10-08,40
Northern Mariana Islands,2022-10-09,40
Northern Mariana Islands,2022-10-10,40
Northern Mariana Islands,2022-10-11,40
Northern Mariana Islands,2022-10-12,40
Northern Mariana Islands,2022-10-13,40
Northern Mariana Islands,2022-10-14,40
Northern Mariana Islands,2022-10-15,40
Northern Mariana Islands,2022-10-16,40
Northern Mariana Islands,2022-10-17,40
Northern Mariana Islands,2022-10-18,40
Northern Mariana Islands,2022-10-19,40
Northern Mariana Islands,2022-10-20,40
Northern Mariana Islands,2022-10-21,40
Northern Mariana Islands,2022-10-22,40
Northern Mariana Islands,2022-10-23,40
Northern Mariana Islands,2022-10-24,40
Northern Mariana Islands,2022-10-25,40
Northern Mariana Islands,2022-10-26,40
Northern Mariana Islands,2022-10-27,40
Northern Mariana Islands,2022-10-28,40
Northern Mariana Islands,2022-10-29,40
Northern Mariana Islands,2022-10-30,40
Northern Mariana Islands,2022-10-31,40
Northern Mariana Islands,2022-11-01,41
Northern Mariana Islands,2022-11-02,41
Northern Mariana Islands,2022-11-03,41
Northern Mariana Islands,2022-11-04,41
Northern Mariana Islands,2022-11-05,41
Northern Mariana Islands,2022-11-06,41
Northern Mariana Islands,2022-11-07,41
Northern Mariana Islands,2022-11-08,41
Northern Mariana Islands,2022-11-09,41
Northern Mariana Islands,2022-11-10,41
Northern Mariana Islands,2022-11-11,41
Northern Mariana Islands,2022-11-12,41
Northern Mariana Islands,2022-11-13,41
Northern Mariana Islands,2022-11-14,41
Northern Mariana Islands,2022-11-15,41
Northern Mariana Islands,2022-11-16,41
Northern Mariana Islands,2022-11-17,41
Northern Mariana Islands,2022-11-18,41
Northern Mariana Islands,2022-11-19,41
Northern Mariana Islands,2022-11-20,41
Northern Mariana Islands,2022-11-21,41
Northern Mariana Islands,2022-11-22,41
Northern Mariana Islands,2022-11-23,41
Northern Mariana Islands,2022-11-24,41
Northern Mariana Islands,2022-11-25,41
Northern Mariana Islands,2022-11-26,41
Northern Mariana Islands,2022-11-27,41
Northern Mariana Islands,2022-11-28,41
Northern Mariana Islands,2022-11-29,41
Northern Mariana Islands,2022-11-30,41
Northern Mariana Islands,2022-12-01,41
Northern Mariana Islands,2022-12-02,41
Northern Mariana Islands,2022-12-03,41
Northern Mariana Islands,2022-12-04,41
Northern Mariana Islands,2022-12-05,41
Northern Mariana Islands,2022-12-06,41
Northern Mariana Islands,2022-12-07,41
Northern Mariana Islands,2022-12-08,41
Northern Mariana Islands,2022-12-09,41
Northern Mariana Islands,2022-12-10,41
Northern Mariana Islands,2022-12-11,41
Northern Mariana Islands,2022-12-12,41
Northern Mariana Islands,2022-12-13,41
Northern Mariana Islands,2022-12-14,41
Northern Mariana Islands,2022-12-15,41
Northern Mariana Islands,2022-12-16,41
Northern Mariana Islands,2022-12-17,41
Northern Mariana Islands,2022-12-18,41
Northern Mariana Islands,2022-12-19,41
Northern Mariana Islands,2022-12-20,41
Northern Mariana Islands,2022-12-21,41
Northern Mariana Islands,2022-12-22,41
Northern Mariana Islands,2022-12-23,41
Northern Mariana Islands,2022-12-24,41
Northern Mariana Islands,2022-12-25,41
Northern Mariana Islands,2022-12-26,41
Northern Mariana Islands,2022-12-27,41
Northern Mariana Islands,2022-12-28,41
Northern Mariana Islands,2022-12-29,41
Northern Mariana Islands,2022-12-30,41
Northern Mariana Islands,2022-12-31,41
Northern Mariana Islands,2023-01-01,41
Northern Mariana Islands,2023-01-02,41
Northern Mariana Islands,2023-01-03,41
Northern Mariana Islands,2023-01-04,41
Northern Mariana Islands,2023-01-05,41
Northern Mariana Islands,2023-01-06,41
Northern Mariana Islands,2023-01-07,41
Northern Mariana Islands,2023-01-08,41
Northern Mariana Islands,2023-01-09,41
Northern Mariana Islands,2023-01-10,41
Northern Mariana Islands,2023-01-11,41
Northern Mariana Islands,2023-01-12,41
Northern Mariana Islands,2023-01-13,41
Northern Mariana Islands,2023-01-14,41
Northern Mariana Islands,2023-01-15,41
Northern Mariana Islands,2023-01-16,41
Northern Mariana Islands,2023-01-17,41
Northern Mariana Islands,2023-01-18,41
Northern Mariana Islands,2023-01-19,41
Northern Mariana Islands,2023-01-20,41
Northern Mariana Islands,2023-01-21,41
Northern Mariana Islands,2023-01-22,41
Northern Mariana Islands,2023-01-23,41
Northern Mariana Islands,2023-01-24,41
Northern Mariana Islands,2023-01-25,41
Northern Mariana Islands,2023-01-26,41
Northern Mariana Islands,2023-01-27,41
Northern Mariana Islands,2023-01-28,41
Northern Mariana Islands,2023-01-29,41
Northern Mariana Islands,2023-01-30,41
Northern Mariana Islands,2023-01-31,41
Northern Mariana Islands,2023-02-01,41
Northern Mariana Islands,2023-02-02,41
Northern Mariana Islands,2023-02-03,41
Northern Mariana Islands,2023-02-04,41
Northern Mariana Islands,2023-02-05,41
Northern Mariana Islands,2023-02-06,41
Northern Mariana Islands,2023-02-07,41
Northern Mariana Islands,2023-02-08,41
Northern Mariana Islands,2023-02-09,41
Northern Mariana Islands,2023-02-10,41
Northern Mariana Islands,2023-02-11,41
Northern Mariana Islands,2023-02-12,41
Northern Mariana Islands,2023-02-13,41
Northern Mariana Islands,2023-02-14,41
Northern Mariana Islands,2023-02-15,41
Northern Mariana Islands,2023-02-16,41
Northern Mariana Islands,2023-02-17,41
Northern Mariana Islands,2023-02-18,41
Northern Mariana Islands,2023-02-19,41
Northern Mariana Islands,2023-02-20,41
Northern Mariana Islands,2023-02-21,41
Northern Mariana Islands,2023-02-22,41
Northern Mariana Islands,2023-02-23,41
Northern Mariana Islands,2023-02-24,41
Northern Mariana Islands,2023-02-25,41
Northern Mariana Islands,2023-02-26,41
Northern Mariana Islands,2023-02-27,41
Northern Mariana Islands,2023-02-28,41
Northern Mariana Islands,2023-03-01,41
Northern Mariana Islands,2023-03-02,41
Northern Mariana Islands,2023-03-03,41
Northern Mariana Islands,2023-03-04,41
Northern Mariana Islands,2023-03-05,41
Northern Mariana Islands,2023-03-06,41
Northern Mariana Islands,2023-03-07,41
Northern Mariana Islands,2023-03-08,41
Northern Mariana Islands,2023-03-09,41
Ohio,2020-01-22,1
Ohio,2020-01-23,1
Ohio,2020-01-24,1
Ohio,2020-01-25,1
Ohio,2020-01-26,1
Ohio,2020-01-27,1
Ohio,2020-01-28,1
Ohio,2020-01-29,1
Ohio,2020-01-30,1
Ohio,2020-01-31,1
Ohio,2020-02-01,1
Ohio,2020-02-02,1
Ohio,2020-02-03,1
Ohio,2020-02-04,1
Ohio,2020-02-05,1
Ohio,2020-02-06,1
Ohio,2020-02-07,1
Ohio,2020-02-08,1
Ohio,2020-02-09,1
Ohio,2020-02-10,1
Ohio,2020-02-11,1
Ohio,2020-02-12,1
Ohio,2020-02-13,1
Ohio,2020-02-14,1
Ohio,2020-02-15,1
Ohio,2020-02-16,1
Ohio,2020-02-17,1
Ohio,2020-02-18,1
Ohio,2020-02-19,1
Ohio,2020-02-20,1
Ohio,2020-02-21,1
Ohio,2020-02-22,1
Ohio,2020-02-23,1
Ohio,2020-02-24,1
Ohio,2020-02-25,1
Ohio,2020-02-26,1
Ohio,2020-02-27,1
Ohio,2020-02-28,1
Ohio,2020-02-29,1
Ohio,2020-03-01,1
Ohio,2020-03-02,1
Ohio,2020-03-03,1
Ohio,2020-03-04,1
Ohio,2020-03-05,1
Ohio,2020-03-06,1
Ohio,2020-03-07,1
Ohio,2020-03-08,1
Ohio,2020-03-09,1
Ohio,2020-03-10,1
Ohio,2020-03-11,1
Ohio,2020-03-12,1
Ohio,2020-03-13,1
Ohio,2020-03-14,1
Ohio,2020-03-15,1
Ohio,2020-03-16,1
Ohio,2020-03-17,3
Ohio,2020-03-18,4
Ohio,2020-03-19,4
Ohio,2020-03-20,9
Ohio,2020-03-21,9
Ohio,2020-03-22,12
Ohio,2020-03-23,16
Ohio,2020-03-24,20
Ohio,2020-03-25,26
Ohio,2020-03-26,32
Ohio,2020-03-27,40
Ohio,2020-03-28,51
Ohio,2020-03-29,70
Ohio,2020-03-30,83
Ohio,2020-03-31,91
Ohio,2020-04-01,108
Ohio,2020-04-02,126
Ohio,2020-04-03,148
Ohio,2020-04-04,167
Ohio,2020-04-05,190
Ohio,2020-04-06,210
Ohio,2020-04-07,228
Ohio,2020-04-08,261
Ohio,2020-04-09,286
Ohio,2020-04-10,306
Ohio,2020-04-11,332
Ohio,2020-04-12,363
Ohio,2020-04-13,399
Ohio,2020-04-14,434
Ohio,2020-04-15,470
Ohio,2020-04-16,504
Ohio,2020-04-17,552
Ohio,2020-04-18,587
Ohio,2020-04-19,618
Ohio,2020-04-20,661
Ohio,2020-04-21,699
Ohio,2020-04-22,742
Ohio,2020-04-23,782
Ohio,2020-04-24,830
Ohio,2020-04-25,861
Ohio,2020-04-26,911
Ohio,2020-04-27,957
Ohio,2020-04-28,1012
Ohio,2020-04-29,1053
Ohio,2020-04-30,1083
Ohio,2020-05-01,1132
Ohio,2020-05-02,1174
Ohio,2020-05-03,1217
Ohio,2020-05-04,1246
Ohio,2020-05-05,1284
Ohio,2020-05-06,1326
Ohio,2020-05-07,1366
Ohio,2020-05-08,1405
Ohio,2020-05-09,1445
Ohio,2020-05-10,1479
Ohio,2020-05-11,1505
Ohio,2020-05-12,1544
Ohio,2020-05-13,1581
Ohio,2020-05-14,1608
Ohio,2020-05-15,1653
Ohio,2020-05-16,1687
Ohio,2020-05-17,1723
Ohio,2020-05-18,1761
Ohio,2020-05-19,1794
Ohio,2020-05-20,1823
Ohio,2020-05-21,1860
Ohio,2020-05-22,1892
Ohio,2020-05-23,1935
Ohio,2020-05-24,1962
Ohio,2020-05-25,1989
Ohio,2020-05-26,2009
Ohio,2020-05-27,2035
Ohio,2020-05-28,2056
Ohio,2020-05-29,2083
Ohio,2020-05-30,2104
Ohio,2020-05-31,2134
Ohio,2020-06-01,2164
Ohio,2020-06-02,2185
Ohio,2020-06-03,2214
Ohio,2020-06-04,2236
Ohio,2020-06-05,2253
Ohio,2020-06-06,2276
Ohio,2020-06-07,2287
Ohio,2020-06-08,2303
Ohio,2020-06-09,2317
Ohio,2020-06-10,2330
Ohio,2020-06-11,2343
Ohio,2020-06-12,2368
Ohio,2020-06-13,2389
Ohio,2020-06-14,2408
Ohio,2020-06-15,2422
Ohio,2020-06-16,2430
Ohio,2020-06-17,2443
Ohio,2020-06-18,2456
Ohio,2020-06-19,2473
Ohio,2020-06-20,2481
Ohio,2020-06-21,2488
Ohio,2020-06-22,2505
Ohio,2020-06-23,2517
Ohio,2020-06-24,2525
Ohio,2020-06-25,2534
Ohio,2020-06-26,2548
Ohio,2020-06-27,2562
Ohio,2020-06-28,2579
Ohio,2020-06-29,2595
Ohio,2020-06-30,2601
Ohio,2020-07-01,2618
Ohio,2020-07-02,2629
Ohio,2020-07-03,2642
Ohio,2020-07-04,2654
Ohio,2020-07-05,2669
Ohio,2020-07-06,2682
Ohio,2020-07-07,2697
Ohio,2020-07-08,2709
Ohio,2020-07-09,2729
Ohio,2020-07-10,2746
Ohio,2020-07-11,2766
Ohio,2020-07-12,2780
Ohio,2020-07-13,2793
Ohio,2020-07-14,2806
Ohio,2020-07-15,2818
Ohio,2020-07-16,2839
Ohio,2020-07-17,2853
Ohio,2020-07-18,2877
Ohio,2020-07-19,2906
Ohio,2020-07-20,2930
Ohio,2020-07-21,2943
Ohio,2020-07-22,2969
Ohio,2020-07-23,2992
Ohio,2020-07-24,3021
Ohio,2020-07-25,3051
Ohio,2020-07-26,3070
Ohio,2020-07-27,3094
Ohio,2020-07-28,3125
Ohio,2020-07-29,3159
Ohio,2020-07-30,3185
Ohio,2020-07-31,3209
Ohio,2020-08-01,3223
Ohio,2020-08-02,3246
Ohio,2020-08-03,3265
Ohio,2020-08-04,3281
Ohio,2020-08-05,3305
Ohio,2020-08-06,3330
