Province_State,date,total_cases
Utah,2023-02-10,1083959
Utah,2023-02-11,1083959
Utah,2023-02-12,1083959
Utah,2023-02-13,1083959
Utah,2023-02-14,1083959
Utah,2023-02-15,1083959
Utah,2023-02-16,1085507
Utah,2023-02-17,1085507
Utah,2023-02-18,1085507
Utah,2023-02-19,1085507
Utah,2023-02-20,1085507
Utah,2023-02-21,1085507
Utah,2023-02-22,1085507
Utah,2023-02-23,1087149
Utah,2023-02-24,1087149
Utah,2023-02-25,1087149
Utah,2023-02-26,1087149
Utah,2023-02-27,1087149
Utah,2023-02-28,1087149
Utah,2023-03-01,1087149
Utah,2023-03-02,1088853
Utah,2023-03-03,1088853
Utah,2023-03-04,1088853
Utah,2023-03-05,1088853
Utah,2023-03-06,1088853
Utah,2023-03-07,1088853
Utah,2023-03-08,1088853
Utah,2023-03-09,1090346
Vermont,2020-01-22,0
Vermont,2020-01-23,0
Vermont,2020-01-24,0
Vermont,2020-01-25,0
Vermont,2020-01-26,0
Vermont,2020-01-27,0
Vermont,2020-01-28,0
Vermont,2020-01-29,0
Vermont,2020-01-30,0
Vermont,2020-01-31,0
Vermont,2020-02-01,0
Vermont,2020-02-02,0
Vermont,2020-02-03,0
Vermont,2020-02-04,0
Vermont,2020-02-05,0
Vermont,2020-02-06,0
Vermont,2020-02-07,0
Vermont,2020-02-08,0
Vermont,2020-02-09,0
Vermont,2020-02-10,0
Vermont,2020-02-11,0
Vermont,2020-02-12,0
Vermont,2020-02-13,0
Vermont,2020-02-14,0
Vermont,2020-02-15,0
Vermont,2020-02-16,0
Vermont,2020-02-17,0
Vermont,2020-02-18,0
Vermont,2020-02-19,0
Vermont,2020-02-20,0
Vermont,2020-02-21,0
Vermont,2020-02-22,0
Vermont,2020-02-23,0
Vermont,2020-02-24,0
Vermont,2020-02-25,0
Vermont,2020-02-26,0
Vermont,2020-02-27,0
Vermont,2020-02-28,0
Vermont,2020-02-29,0
Vermont,2020-03-01,0
Vermont,2020-03-02,0
Vermont,2020-03-03,0
Vermont,2020-03-04,0
Vermont,2020-03-05,0
Vermont,2020-03-06,0
Vermont,2020-03-07,0
Vermont,2020-03-08,1
Vermont,2020-03-09,1
Vermont,2020-03-10,1
Vermont,2020-03-11,1
Vermont,2020-03-12,2
Vermont,2020-03-13,2
Vermont,2020-03-14,5
Vermont,2020-03-15,5
Vermont,2020-03-16,12
Vermont,2020-03-17,12
Vermont,2020-03-18,13
Vermont,2020-03-19,22
Vermont,2020-03-20,29
Vermont,2020-03-21,49
Vermont,2020-03-22,52
Vermont,2020-03-23,75
Vermont,2020-03-24,95
Vermont,2020-03-25,125
Vermont,2020-03-26,158
Vermont,2020-03-27,184
Vermont,2020-03-28,211
Vermont,2020-03-29,235
Vermont,2020-03-30,256
Vermont,2020-03-31,293
Vermont,2020-04-01,321
Vermont,2020-04-02,338
Vermont,2020-04-03,389
Vermont,2020-04-04,461
Vermont,2020-04-05,512
Vermont,2020-04-06,543
Vermont,2020-04-07,575
Vermont,2020-04-08,605
Vermont,2020-04-09,628
Vermont,2020-04-10,679
Vermont,2020-04-11,711
Vermont,2020-04-12,727
Vermont,2020-04-13,748
Vermont,2020-04-14,752
Vermont,2020-04-15,759
Vermont,2020-04-16,774
Vermont,2020-04-17,779
Vermont,2020-04-18,803
Vermont,2020-04-19,813
Vermont,2020-04-20,816
Vermont,2020-04-21,818
Vermont,2020-04-22,823
Vermont,2020-04-23,825
Vermont,2020-04-24,827
Vermont,2020-04-25,843
Vermont,2020-04-26,851
Vermont,2020-04-27,855
Vermont,2020-04-28,862
Vermont,2020-04-29,862
Vermont,2020-04-30,866
Vermont,2020-05-01,879
Vermont,2020-05-02,886
Vermont,2020-05-03,897
Vermont,2020-05-04,902
Vermont,2020-05-05,907
Vermont,2020-05-06,908
Vermont,2020-05-07,916
Vermont,2020-05-08,919
Vermont,2020-05-09,921
Vermont,2020-05-10,927
Vermont,2020-05-11,926
Vermont,2020-05-12,927
Vermont,2020-05-13,929
Vermont,2020-05-14,932
Vermont,2020-05-15,933
Vermont,2020-05-16,934
Vermont,2020-05-17,940
Vermont,2020-05-18,940
Vermont,2020-05-19,944
Vermont,2020-05-20,944
Vermont,2020-05-21,950
Vermont,2020-05-22,952
Vermont,2020-05-23,954
Vermont,2020-05-24,956
Vermont,2020-05-25,962
Vermont,2020-05-26,967
Vermont,2020-05-27,971
Vermont,2020-05-28,974
Vermont,2020-05-29,975
Vermont,2020-05-30,977
Vermont,2020-05-31,981
Vermont,2020-06-01,983
Vermont,2020-06-02,988
Vermont,2020-06-03,990
Vermont,2020-06-04,1026
Vermont,2020-06-05,1027
Vermont,2020-06-06,1046
Vermont,2020-06-07,1063
Vermont,2020-06-08,1075
Vermont,2020-06-09,1084
Vermont,2020-06-10,1095
Vermont,2020-06-11,1110
Vermont,2020-06-12,1119
Vermont,2020-06-13,1125
Vermont,2020-06-14,1127
Vermont,2020-06-15,1128
Vermont,2020-06-16,1131
Vermont,2020-06-17,1130
Vermont,2020-06-18,1135
Vermont,2020-06-19,1144
Vermont,2020-06-20,1147
Vermont,2020-06-21,1159
Vermont,2020-06-22,1163
Vermont,2020-06-23,1164
Vermont,2020-06-24,1184
Vermont,2020-06-25,1191
Vermont,2020-06-26,1198
Vermont,2020-06-27,1200
Vermont,2020-06-28,1202
Vermont,2020-06-29,1208
Vermont,2020-06-30,1208
Vermont,2020-07-01,1210
Vermont,2020-07-02,1227
Vermont,2020-07-03,1236
Vermont,2020-07-04,1238
Vermont,2020-07-05,1249
Vermont,2020-07-06,1251
Vermont,2020-07-07,1254
Vermont,2020-07-08,1256
Vermont,2020-07-09,1272
Vermont,2020-07-10,1277
Vermont,2020-07-11,1283
Vermont,2020-07-12,1296
Vermont,2020-07-13,1301
Vermont,2020-07-14,1305
Vermont,2020-07-15,1318
Vermont,2020-07-16,1325
Vermont,2020-07-17,1334
Vermont,2020-07-18,1338
Vermont,2020-07-19,1350
Vermont,2020-07-20,1360
Vermont,2020-07-21,1366
Vermont,2020-07-22,1366
Vermont,2020-07-23,1377
Vermont,2020-07-24,1385
Vermont,2020-07-25,1396
Vermont,2020-07-26,1400
Vermont,2020-07-27,1402
Vermont,2020-07-28,1405
Vermont,2020-07-29,1406
Vermont,2020-07-30,1407
Vermont,2020-07-31,1414
Vermont,2020-08-01,1421
Vermont,2020-08-02,1426
Vermont,2020-08-03,1427
Vermont,2020-08-04,1431
Vermont,2020-08-05,1436
Vermont,2020-08-06,1445
Vermont,2020-08-07,1448
Vermont,2020-08-08,1454
Vermont,2020-08-09,1459
Vermont,2020-08-10,1462
Vermont,2020-08-11,1472
Vermont,2020-08-12,1478
Vermont,2020-08-13,1484
Vermont,2020-08-14,1501
Vermont,2020-08-15,1509
Vermont,2020-08-16,1515
Vermont,2020-08-17,1527
Vermont,2020-08-18,1530
Vermont,2020-08-19,1533
Vermont,2020-08-20,1537
Vermont,2020-08-21,1541
Vermont,2020-08-22,1553
Vermont,2020-08-23,1557
Vermont,2020-08-24,1566
Vermont,2020-08-25,1572
Vermont,2020-08-26,1577
Vermont,2020-08-27,1586
Vermont,2020-08-28,1589
Vermont,2020-08-29,1605
Vermont,2020-08-30,1616
Vermont,2020-08-31,1624
Vermont,2020-09-01,1635
Vermont,2020-09-02,1637
Vermont,2020-09-03,1637
Vermont,2020-09-04,1642
Vermont,2020-09-05,1647
Vermont,2020-09-06,1648
Vermont,2020-09-07,1651
Vermont,2020-09-08,1654
Vermont,2020-09-09,1656
Vermont,2020-09-10,1661
Vermont,2020-09-11,1668
Vermont,2020-09-12,1677
Vermont,2020-09-13,1684
Vermont,2020-09-14,1696
Vermont,2020-09-15,1702
Vermont,2020-09-16,1702
Vermont,2020-09-17,1705
Vermont,2020-09-18,1706
Vermont,2020-09-19,1710
Vermont,2020-09-20,1715
Vermont,2020-09-21,1719
Vermont,2020-09-22,1721
Vermont,2020-09-23,1722
Vermont,2020-09-24,1724
Vermont,2020-09-25,1731
Vermont,2020-09-26,1739
Vermont,2020-09-27,1742
Vermont,2020-09-28,1745
Vermont,2020-09-29,1749
Vermont,2020-09-30,1752
Vermont,2020-10-01,1755
Vermont,2020-10-02,1768
Vermont,2020-10-03,1778
Vermont,2020-10-04,1785
Vermont,2020-10-05,1817
Vermont,2020-10-06,1821
Vermont,2020-10-07,1827
Vermont,2020-10-08,1838
Vermont,2020-10-09,1846
Vermont,2020-10-10,1857
Vermont,2020-10-11,1868
Vermont,2020-10-12,1876
Vermont,2020-10-13,1886
Vermont,2020-10-14,1889
Vermont,2020-10-15,1903
Vermont,2020-10-16,1915
Vermont,2020-10-17,1926
Vermont,2020-10-18,1937
Vermont,2020-10-19,1946
Vermont,2020-10-20,1956
Vermont,2020-10-21,1971
Vermont,2020-10-22,1987
Vermont,2020-10-23,2016
Vermont,2020-10-24,2043
Vermont,2020-10-25,2073
Vermont,2020-10-26,2083
Vermont,2020-10-27,2113
Vermont,2020-10-28,2120
Vermont,2020-10-29,2141
Vermont,2020-10-30,2155
Vermont,2020-10-31,2179
Vermont,2020-11-01,2196
Vermont,2020-11-02,2219
Vermont,2020-11-03,2237
Vermont,2020-11-04,2267
Vermont,2020-11-05,2303
Vermont,2020-11-06,2326
Vermont,2020-11-07,2347
Vermont,2020-11-08,2392
Vermont,2020-11-09,2415
Vermont,2020-11-10,2462
Vermont,2020-11-11,2535
Vermont,2020-11-12,2651
Vermont,2020-11-13,2743
Vermont,2020-11-14,2843
Vermont,2020-11-15,2889
Vermont,2020-11-16,3008
Vermont,2020-11-17,3104
Vermont,2020-11-18,3161
Vermont,2020-11-19,3310
Vermont,2020-11-20,3459
Vermont,2020-11-21,3546
Vermont,2020-11-22,3629
Vermont,2020-11-23,3714
Vermont,2020-11-24,3762
Vermont,2020-11-25,3827
Vermont,2020-11-26,3827
Vermont,2020-11-27,4005
Vermont,2020-11-28,4033
Vermont,2020-11-29,4100
Vermont,2020-11-30,4172
Vermont,2020-12-01,4239
Vermont,2020-12-02,4461
Vermont,2020-12-03,4642
Vermont,2020-12-04,4763
Vermont,2020-12-05,4894
Vermont,2020-12-06,5015
Vermont,2020-12-07,5080
Vermont,2020-12-08,5180
Vermont,2020-12-09,5285
Vermont,2020-12-10,5413
Vermont,2020-12-11,5541
Vermont,2020-12-12,5626
Vermont,2020-12-13,5753
Vermont,2020-12-14,5857
Vermont,2020-12-15,5923
Vermont,2020-12-16,6009
Vermont,2020-12-17,6149
Vermont,2020-12-18,6243
Vermont,2020-12-19,6343
Vermont,2020-12-20,6443
Vermont,2020-12-21,6534
Vermont,2020-12-22,6608
Vermont,2020-12-23,6680
Vermont,2020-12-24,6781
Vermont,2020-12-25,6781
Vermont,2020-12-26,6966
Vermont,2020-12-27,7029
Vermont,2020-12-28,7120
Vermont,2020-12-29,7202
Vermont,2020-12-30,7276
Vermont,2020-12-31,7412
Vermont,2021-01-01,7412
Vermont,2021-01-02,7689
Vermont,2021-01-03,7793
Vermont,2021-01-04,7873
Vermont,2021-01-05,8038
Vermont,2021-01-06,8158
Vermont,2021-01-07,8403
Vermont,2021-01-08,8619
Vermont,2021-01-09,8790
Vermont,2021-01-10,8967
Vermont,2021-01-11,9078
Vermont,2021-01-12,9247
Vermont,2021-01-13,9368
Vermont,2021-01-14,9573
Vermont,2021-01-15,9734
Vermont,2021-01-16,9915
Vermont,2021-01-17,10057
Vermont,2021-01-18,10220
Vermont,2021-01-19,10321
Vermont,2021-01-20,10471
Vermont,2021-01-21,10580
Vermont,2021-01-22,10759
Vermont,2021-01-23,10908
Vermont,2021-01-24,11033
Vermont,2021-01-25,11165
Vermont,2021-01-26,11285
Vermont,2021-01-27,11379
Vermont,2021-01-28,11523
Vermont,2021-01-29,11658
Vermont,2021-01-30,11831
Vermont,2021-01-31,11965
Vermont,2021-02-01,12083
Vermont,2021-02-02,12196
Vermont,2021-02-03,12329
Vermont,2021-02-04,12503
Vermont,2021-02-05,12612
Vermont,2021-02-06,12766
Vermont,2021-02-07,12900
Vermont,2021-02-08,13046
Vermont,2021-02-09,13105
Vermont,2021-02-10,13122
Vermont,2021-02-11,13249
Vermont,2021-02-12,13415
Vermont,2021-02-13,13561
Vermont,2021-02-14,13677
Vermont,2021-02-15,13862
Vermont,2021-02-16,13917
Vermont,2021-02-17,13996
Vermont,2021-02-18,14149
Vermont,2021-02-19,14251
Vermont,2021-02-20,14359
Vermont,2021-02-21,14493
Vermont,2021-02-22,14608
Vermont,2021-02-23,14691
Vermont,2021-02-24,14768
Vermont,2021-02-25,14840
Vermont,2021-02-26,14963
Vermont,2021-02-27,15098
Vermont,2021-02-28,15198
Vermont,2021-03-01,15284
Vermont,2021-03-02,15372
Vermont,2021-03-03,15487
Vermont,2021-03-04,15686
Vermont,2021-03-05,15819
Vermont,2021-03-06,15964
Vermont,2021-03-07,16083
Vermont,2021-03-08,16199
Vermont,2021-03-09,16286
Vermont,2021-03-10,16371
Vermont,2021-03-11,16500
Vermont,2021-03-12,16623
Vermont,2021-03-13,16698
Vermont,2021-03-14,16890
Vermont,2021-03-15,16992
Vermont,2021-03-16,17047
Vermont,2021-03-17,17106
Vermont,2021-03-18,17247
Vermont,2021-03-19,17393
Vermont,2021-03-20,17555
Vermont,2021-03-21,17740
Vermont,2021-03-22,17839
Vermont,2021-03-23,17933
Vermont,2021-03-24,18028
Vermont,2021-03-25,18215
Vermont,2021-03-26,18498
Vermont,2021-03-27,18623
Vermont,2021-03-28,18820
Vermont,2021-03-29,19002
Vermont,2021-03-30,19109
Vermont,2021-03-31,19275
Vermont,2021-04-01,19523
Vermont,2021-04-02,19755
Vermont,2021-04-03,19905
Vermont,2021-04-04,20149
Vermont,2021-04-05,20267
Vermont,2021-04-06,20373
Vermont,2021-04-07,20442
Vermont,2021-04-08,20669
Vermont,2021-04-09,20815
Vermont,2021-04-10,20965
Vermont,2021-04-11,21202
Vermont,2021-04-12,21291
Vermont,2021-04-13,21388
Vermont,2021-04-14,21488
Vermont,2021-04-15,21664
Vermont,2021-04-16,21803
Vermont,2021-04-17,21869
Vermont,2021-04-18,22016
Vermont,2021-04-19,22112
Vermont,2021-04-20,22112
Vermont,2021-04-21,22238
Vermont,2021-04-22,22325
Vermont,2021-04-23,22416
Vermont,2021-04-24,22479
Vermont,2021-04-25,22576
Vermont,2021-04-26,22617
Vermont,2021-04-27,22675
Vermont,2021-04-28,22723
Vermont,2021-04-29,22824
Vermont,2021-04-30,22952
Vermont,2021-05-01,23032
Vermont,2021-05-02,23126
Vermont,2021-05-03,23158
Vermont,2021-05-04,23191
Vermont,2021-05-05,23247
Vermont,2021-05-06,23296
Vermont,2021-05-07,23393
Vermont,2021-05-08,23445
Vermont,2021-05-09,23486
Vermont,2021-05-10,23541
Vermont,2021-05-11,23606
Vermont,2021-05-12,23651
Vermont,2021-05-13,23724
Vermont,2021-05-14,23792
Vermont,2021-05-15,23847
Vermont,2021-05-16,23883
Vermont,2021-05-17,23912
Vermont,2021-05-18,23945
Vermont,2021-05-19,23988
Vermont,2021-05-20,24026
Vermont,2021-05-21,24065
Vermont,2021-05-22,24084
Vermont,2021-05-23,24106
Vermont,2021-05-24,24127
Vermont,2021-05-25,24136
Vermont,2021-05-26,24162
Vermont,2021-05-27,24182
Vermont,2021-05-28,24190
Vermont,2021-05-29,24200
Vermont,2021-05-30,24209
Vermont,2021-05-31,24220
Vermont,2021-06-01,24224
Vermont,2021-06-02,24232
Vermont,2021-06-03,24240
Vermont,2021-06-04,24252
Vermont,2021-06-05,24252
Vermont,2021-06-06,24252
Vermont,2021-06-07,24282
Vermont,2021-06-08,24295
Vermont,2021-06-09,24300
Vermont,2021-06-10,24314
Vermont,2021-06-11,24320
Vermont,2021-06-12,24320
Vermont,2021-06-13,24320
Vermont,2021-06-14,24331
Vermont,2021-06-15,24339
Vermont,2021-06-16,24348
Vermont,2021-06-17,24357
Vermont,2021-06-18,24360
Vermont,2021-06-19,24360
Vermont,2021-06-20,24360
Vermont,2021-06-21,24368
Vermont,2021-06-22,24371
Vermont,2021-06-23,24379
Vermont,2021-06-24,24385
Vermont,2021-06-25,24392
Vermont,2021-06-26,24392
Vermont,2021-06-27,24392
Vermont,2021-06-28,24402
Vermont,2021-06-29,24406
Vermont,2021-06-30,24410
Vermont,2021-07-01,24412
Vermont,2021-07-02,24419
Vermont,2021-07-03,24419
Vermont,2021-07-04,24419
Vermont,2021-07-05,24419
Vermont,2021-07-06,24433
Vermont,2021-07-07,24440
Vermont,2021-07-08,24445
Vermont,2021-07-09,24457
Vermont,2021-07-10,24457
Vermont,2021-07-11,24457
Vermont,2021-07-12,24489
Vermont,2021-07-13,24497
Vermont,2021-07-14,24516
Vermont,2021-07-15,24529
Vermont,2021-07-16,24550
Vermont,2021-07-17,24550
Vermont,2021-07-18,24550
Vermont,2021-07-19,24579
Vermont,2021-07-20,24590
Vermont,2021-07-21,24609
Vermont,2021-07-22,24647
Vermont,2021-07-23,24676
Vermont,2021-07-24,24676
Vermont,2021-07-25,24676
Vermont,2021-07-26,24748
Vermont,2021-07-27,24760
Vermont,2021-07-28,24804
Vermont,2021-07-29,24830
Vermont,2021-07-30,24889
Vermont,2021-07-31,24889
Vermont,2021-08-01,24889
Vermont,2021-08-02,25038
Vermont,2021-08-03,25077
Vermont,2021-08-04,25129
Vermont,2021-08-05,25219
Vermont,2021-08-06,25320
Vermont,2021-08-07,25320
Vermont,2021-08-08,25320
Vermont,2021-08-09,25571
Vermont,2021-08-10,25663
Vermont,2021-08-11,25757
Vermont,2021-08-12,25883
Vermont,2021-08-13,26040
Vermont,2021-08-14,26040
Vermont,2021-08-15,26040
Vermont,2021-08-16,26040
Vermont,2021-08-17,26397
Vermont,2021-08-18,26494
Vermont,2021-08-19,26663
Vermont,2021-08-20,26778
Vermont,2021-08-21,26924
Vermont,2021-08-22,27050
Vermont,2021-08-23,27132
Vermont,2021-08-24,27237
Vermont,2021-08-25,27355
Vermont,2021-08-26,27504
Vermont,2021-08-27,27648
Vermont,2021-08-28,27835
Vermont,2021-08-29,27972
Vermont,2021-08-30,28044
Vermont,2021-08-31,28200
Vermont,2021-09-01,28399
Vermont,2021-09-02,28542
Vermont,2021-09-03,28703
Vermont,2021-09-04,28884
Vermont,2021-09-05,28994
Vermont,2021-09-06,29125
Vermont,2021-09-07,29325
Vermont,2021-09-08,29436
Vermont,2021-09-09,29588
Vermont,2021-09-10,29735
Vermont,2021-09-11,29934
Vermont,2021-09-12,30114
Vermont,2021-09-13,30264
Vermont,2021-09-14,30376
Vermont,2021-09-15,30584
Vermont,2021-09-16,30922
Vermont,2021-09-17,31156
Vermont,2021-09-18,31361
Vermont,2021-09-19,31634
Vermont,2021-09-20,31764
Vermont,2021-09-21,31911
Vermont,2021-09-22,32079
Vermont,2021-09-23,32368
Vermont,2021-09-24,32610
Vermont,2021-09-25,32790
Vermont,2021-09-26,33031
Vermont,2021-09-27,33231
Vermont,2021-09-28,33329
Vermont,2021-09-29,33438
Vermont,2021-09-30,33662
Vermont,2021-10-01,33852
Vermont,2021-10-02,34081
Vermont,2021-10-03,34221
Vermont,2021-10-04,34411
Vermont,2021-10-05,34505
Vermont,2021-10-06,34632
Vermont,2021-10-07,34923
Vermont,2021-10-08,35204
Vermont,2021-10-09,35459
Vermont,2021-10-10,35672
Vermont,2021-10-11,35892
Vermont,2021-10-12,36025
Vermont,2021-10-13,36352
Vermont,2021-10-14,36503
Vermont,2021-10-15,36730
Vermont,2021-10-16,37069
Vermont,2021-10-17,37318
Vermont,2021-10-18,37519
Vermont,2021-10-19,37651
Vermont,2021-10-20,37768
Vermont,2021-10-21,38090
Vermont,2021-10-22,38320
Vermont,2021-10-23,38573
Vermont,2021-10-24,38843
Vermont,2021-10-25,38982
Vermont,2021-10-26,39072
Vermont,2021-10-27,39233
Vermont,2021-10-28,39559
Vermont,2021-10-29,39788
Vermont,2021-10-30,39923
Vermont,2021-10-31,40191
Vermont,2021-11-01,40340
Vermont,2021-11-02,40513
Vermont,2021-11-03,40727
Vermont,2021-11-04,41254
Vermont,2021-11-05,41644
Vermont,2021-11-06,41908
Vermont,2021-11-07,42313
Vermont,2021-11-08,42547
Vermont,2021-11-09,42716
Vermont,2021-11-10,42910
Vermont,2021-11-11,43521
Vermont,2021-11-12,44030
Vermont,2021-11-13,44490
Vermont,2021-11-14,44801
Vermont,2021-11-15,45024
Vermont,2021-11-16,45213
Vermont,2021-11-17,45456
Vermont,2021-11-18,45985
Vermont,2021-11-19,46449
Vermont,2021-11-20,46896
Vermont,2021-11-21,47376
Vermont,2021-11-22,47609
Vermont,2021-11-23,47805
Vermont,2021-11-24,48120
Vermont,2021-11-25,48120
Vermont,2021-11-26,48120
Vermont,2021-11-27,48120
Vermont,2021-11-28,48120
Vermont,2021-11-29,49801
Vermont,2021-11-30,50014
Vermont,2021-12-01,50510
Vermont,2021-12-02,51134
Vermont,2021-12-03,51629
Vermont,2021-12-04,52195
Vermont,2021-12-05,52889
Vermont,2021-12-06,53131
Vermont,2021-12-07,53431
Vermont,2021-12-08,53835
Vermont,2021-12-09,54321
Vermont,2021-12-10,55057
Vermont,2021-12-11,55317
Vermont,2021-12-12,55849
Vermont,2021-12-13,56084
Vermont,2021-12-14,56317
Vermont,2021-12-15,56661
Vermont,2021-12-16,57333
Vermont,2021-12-17,57809
Vermont,2021-12-18,58247
Vermont,2021-12-19,58695
Vermont,2021-12-20,58935
Vermont,2021-12-21,59175
Vermont,2021-12-22,59826
Vermont,2021-12-23,60265
Vermont,2021-12-24,60265
Vermont,2021-12-25,60265
Vermont,2021-12-26,60265
Vermont,2021-12-27,61735
Vermont,2021-12-28,62143
Vermont,2021-12-29,63076
Vermont,2021-12-30,64447
Vermont,2021-12-31,64447
Vermont,2022-01-01,64447
Vermont,2022-01-02,64447
Vermont,2022-01-03,67226
Vermont,2022-01-04,68957
Vermont,2022-01-05,69762
Vermont,2022-01-06,71942
Vermont,2022-01-07,73802
Vermont,2022-01-08,76421
Vermont,2022-01-09,76673
Vermont,2022-01-10,76673
Vermont,2022-01-11,76673
Vermont,2022-01-12,81987
Vermont,2022-01-13,83994
Vermont,2022-01-14,86311
Vermont,2022-01-15,88104
Vermont,2022-01-16,90668
Vermont,2022-01-17,90668
Vermont,2022-01-18,92198
Vermont,2022-01-19,93492
Vermont,2022-01-20,93492
Vermont,2022-01-21,96415
Vermont,2022-01-22,97994
Vermont,2022-01-23,99109
Vermont,2022-01-24,99651
Vermont,2022-01-25,100092
Vermont,2022-01-26,100621
Vermont,2022-01-27,102153
Vermont,2022-01-28,103066
Vermont,2022-01-29,103549
Vermont,2022-01-30,104160
Vermont,2022-01-31,104472
Vermont,2022-02-01,104837
Vermont,2022-02-02,105569
Vermont,2022-02-03,106174
Vermont,2022-02-04,106690
Vermont,2022-02-05,106690
Vermont,2022-02-06,106690
Vermont,2022-02-07,107478
Vermont,2022-02-08,107679
Vermont,2022-02-09,108166
Vermont,2022-02-10,108577
Vermont,2022-02-11,108969
Vermont,2022-02-12,108969
Vermont,2022-02-13,108969
Vermont,2022-02-14,109631
Vermont,2022-02-15,109793
Vermont,2022-02-16,110171
Vermont,2022-02-17,110417
Vermont,2022-02-18,110679
Vermont,2022-02-19,110679
Vermont,2022-02-20,110679
Vermont,2022-02-21,110679
Vermont,2022-02-22,111319
Vermont,2022-02-23,111584
Vermont,2022-02-24,111794
Vermont,2022-02-25,112023
Vermont,2022-02-26,112023
Vermont,2022-02-27,112023
Vermont,2022-02-28,112364
Vermont,2022-03-01,112364
Vermont,2022-03-02,112364
Vermont,2022-03-03,112906
Vermont,2022-03-04,113107
Vermont,2022-03-05,113107
Vermont,2022-03-06,113107
Vermont,2022-03-07,113407
Vermont,2022-03-08,113454
Vermont,2022-03-09,113651
Vermont,2022-03-10,113762
Vermont,2022-03-11,113948
Vermont,2022-03-12,113948
Vermont,2022-03-13,113948
Vermont,2022-03-14,114206
Vermont,2022-03-15,114289
Vermont,2022-03-16,114535
Vermont,2022-03-17,114709
Vermont,2022-03-18,114868
Vermont,2022-03-19,114868
Vermont,2022-03-20,114868
Vermont,2022-03-21,115232
Vermont,2022-03-22,115312
Vermont,2022-03-23,115531
Vermont,2022-03-24,115675
Vermont,2022-03-25,115849
Vermont,2022-03-26,115849
Vermont,2022-03-27,115849
Vermont,2022-03-28,116157
Vermont,2022-03-29,116246
Vermont,2022-03-30,116465
Vermont,2022-03-31,116639
Vermont,2022-04-01,116800
Vermont,2022-04-02,116800
Vermont,2022-04-03,116800
Vermont,2022-04-04,117160
Vermont,2022-04-05,117309
Vermont,2022-04-06,117529
Vermont,2022-04-07,117742
Vermont,2022-04-08,117991
Vermont,2022-04-09,117991
Vermont,2022-04-10,117991
Vermont,2022-04-11,118520
Vermont,2022-04-12,118683
Vermont,2022-04-13,118993
Vermont,2022-04-14,119339
Vermont,2022-04-15,119613
Vermont,2022-04-16,119613
Vermont,2022-04-17,119613
Vermont,2022-04-18,120352
Vermont,2022-04-19,120503
Vermont,2022-04-20,120847
Vermont,2022-04-21,121193
Vermont,2022-04-22,121534
Vermont,2022-04-23,121534
Vermont,2022-04-24,121534
Vermont,2022-04-25,122341
Vermont,2022-04-26,122341
Vermont,2022-04-27,123062
Vermont,2022-04-28,123455
Vermont,2022-04-29,123842
Vermont,2022-04-30,123842
Vermont,2022-05-01,123842
Vermont,2022-05-02,124523
Vermont,2022-05-03,124830
Vermont,2022-05-04,125347
Vermont,2022-05-05,125699
Vermont,2022-05-06,126099
Vermont,2022-05-07,126099
Vermont,2022-05-08,126099
Vermont,2022-05-09,126937
Vermont,2022-05-10,127189
Vermont,2022-05-11,127457
Vermont,2022-05-12,128058
Vermont,2022-05-13,128471
Vermont,2022-05-14,128471
Vermont,2022-05-15,128471
Vermont,2022-05-16,129252
Vermont,2022-05-17,129464
Vermont,2022-05-18,129854
Vermont,2022-05-19,129854
Vermont,2022-05-20,129854
Vermont,2022-05-21,129854
Vermont,2022-05-22,129854
Vermont,2022-05-23,129854
Vermont,2022-05-24,129854
Vermont,2022-05-25,129854
Vermont,2022-05-26,131460
Vermont,2022-05-27,131460
Vermont,2022-05-28,131460
Vermont,2022-05-29,131460
Vermont,2022-05-30,131460
Vermont,2022-05-31,131460
Vermont,2022-06-01,132676
Vermont,2022-06-02,132676
Vermont,2022-06-03,132676
Vermont,2022-06-04,132676
Vermont,2022-06-05,132676
Vermont,2022-06-06,132676
Vermont,2022-06-07,132676
Vermont,2022-06-08,133669
Vermont,2022-06-09,133669
Vermont,2022-06-10,133669
Vermont,2022-06-11,133669
Vermont,2022-06-12,133669
Vermont,2022-06-13,133669
Vermont,2022-06-14,133669
Vermont,2022-06-15,134415
Vermont,2022-06-16,134415
Vermont,2022-06-17,134415
Vermont,2022-06-18,134415
Vermont,2022-06-19,134415
Vermont,2022-06-20,134415
Vermont,2022-06-21,134415
Vermont,2022-06-22,135030
Vermont,2022-06-23,135030
Vermont,2022-06-24,135030
Vermont,2022-06-25,135030
Vermont,2022-06-26,135030
Vermont,2022-06-27,135030
Vermont,2022-06-28,135030
Vermont,2022-06-29,135668
Vermont,2022-06-30,135668
Vermont,2022-07-01,135668
Vermont,2022-07-02,135668
Vermont,2022-07-03,135668
Vermont,2022-07-04,135668
Vermont,2022-07-05,135668
Vermont,2022-07-06,136145
Vermont,2022-07-07,136145
Vermont,2022-07-08,136145
Vermont,2022-07-09,136145
Vermont,2022-07-10,136145
Vermont,2022-07-11,136145
Vermont,2022-07-12,136145
Vermont,2022-07-13,136695
Vermont,2022-07-14,136695
Vermont,2022-07-15,136695
Vermont,2022-07-16,136695
Vermont,2022-07-17,136695
Vermont,2022-07-18,136695
Vermont,2022-07-19,136695
Vermont,2022-07-20,137264
Vermont,2022-07-21,137264
Vermont,2022-07-22,137264
